policy,sid,turn,arrival_s,node,history_blocks,local_hbm_prefix,recovery,ttft_s,slo_success,seed
eager_full,23,1,36.5,0,22,0,restore,1.119047619047619,1,3
eager_full,5,1,39.0,0,17,17,hit,0.16666666666666666,1,3
eager_full,44,0,39.0,1,0,0,hit,0.6666666666666666,1,3
eager_full,13,2,39.5,2,25,25,hit,0.375,1,3
eager_full,1,0,40.0,0,0,0,hit,0.3333333333333333,1,3
eager_full,36,0,40.0,1,0,0,hit,0.375,1,3
eager_full,31,4,40.5,1,43,43,hit,0.4416666666666652,1,3
eager_full,41,3,41.5,2,46,46,hit,0.25,1,3
eager_full,28,2,42.0,1,29,0,restore,1.1607142857142858,1,3
eager_full,38,0,42.0,0,0,0,hit,0.625,1,3
eager_full,33,1,44.5,0,10,10,hit,0.125,1,3
eager_full,0,1,45.5,2,19,7,restore,0.7202380952380952,1,3
eager_full,13,3,45.5,2,36,36,hit,1.145238095238092,1,3
eager_full,1,1,46.0,0,12,12,hit,0.2916666666666667,1,3
eager_full,14,1,46.0,1,15,0,transfer,0.875,1,3
eager_full,41,4,48.0,2,56,56,hit,0.16666666666666666,1,3
eager_full,37,0,49.0,0,0,0,hit,0.3333333333333333,1,3
eager_full,18,1,49.5,3,14,14,hit,0.125,1,3
eager_full,23,2,50.5,0,34,0,restore,1.3809523809523812,1,3
eager_full,13,4,51.5,2,41,41,hit,0.16666666666666666,1,3
eager_full,17,0,51.5,1,0,0,hit,0.3333333333333333,1,3
eager_full,24,1,51.5,3,15,0,recompute,1.5416666666666667,1,3
eager_full,1,2,52.0,0,26,26,hit,0.5726190476190449,1,3
eager_full,2,0,54.5,0,0,0,hit,0.4166666666666667,1,3
eager_full,21,3,55.0,0,42,0,restore,2.2833333333333337,0,3
eager_full,22,2,57.5,1,24,0,restore,1.0654761904761905,1,3
eager_full,44,1,58.0,0,19,0,recompute,1.8333333333333333,1,3
eager_full,21,4,62.0,0,49,23,restore,1.1369047619047619,1,3
eager_full,1,3,63.0,0,38,8,restore,1.6333333333333278,1,3
eager_full,6,2,63.0,1,23,0,restore,1.0297619047619047,1,3
eager_full,23,3,63.5,0,42,0,restore,3.2249999999999894,0,3
eager_full,46,1,63.5,3,20,0,restore,1.005952380952381,1,3
eager_full,34,0,64.5,1,0,0,hit,0.5416666666666666,1,3
eager_full,9,1,65.0,2,20,0,recompute,1.9166666666666667,1,3
eager_full,7,2,65.5,1,19,0,restore+recompute,1.226190476190481,1,3
eager_full,11,1,67.5,1,22,0,restore,0.9107142857142857,1,3
eager_full,24,2,68.5,3,28,28,hit,0.20833333333333334,1,3
eager_full,25,1,68.5,1,15,0,restore,1.254761904761905,1,3
eager_full,0,2,72.5,0,29,0,restore,1.3273809523809526,1,3
eager_full,21,5,73.5,0,57,0,restore,2.9880952380952346,0,3
eager_full,34,1,73.5,1,18,0,restore,0.8928571428571429,1,3
eager_full,36,1,74.5,1,13,0,restore,0.8488095238095226,1,3
eager_full,29,0,75.0,2,0,0,hit,0.5833333333333334,1,3
eager_full,20,0,76.5,1,0,0,hit,0.6666666666666666,1,3
eager_full,1,4,77.5,1,44,16,restore,1.316666666666677,1,3
eager_full,5,2,77.5,0,26,0,restore,1.0535714285714286,1,3
eager_full,3,1,78.0,2,18,0,recompute,1.75,1,3
eager_full,6,3,79.0,0,32,19,recompute,1.403571428571425,1,3
eager_full,21,6,81.5,0,64,21,restore,1.8273809523809526,1,3
eager_full,10,1,82.0,1,22,0,restore+recompute,1.7321428571428572,1,3
eager_full,36,2,83.5,1,22,0,restore,1.742857142857141,1,3
eager_full,40,0,83.5,2,0,0,hit,0.5833333333333334,1,3
eager_full,1,5,84.0,1,56,56,hit,1.7928571428571445,1,3
eager_full,15,0,84.0,3,0,0,hit,0.625,1,3
eager_full,34,2,84.5,0,26,2,recompute,2.2916666666666665,0,3
eager_full,38,1,84.5,2,20,0,recompute,2.0833333333333286,0,3
eager_full,20,1,85.0,3,20,0,recompute,1.9583333333333335,1,3
eager_full,37,1,85.0,1,10,0,restore+recompute,2.380952380952377,0,3
eager_full,14,2,85.5,0,25,0,restore+recompute,3.113095238095243,0,3
eager_full,16,1,86.0,1,21,0,restore,2.8809523809523796,0,3
eager_full,21,7,88.5,0,78,34,restore,2.451190476190473,0,3
eager_full,24,3,88.5,3,38,38,hit,0.2916666666666667,1,3
eager_full,26,2,89.5,1,35,0,restore+recompute,2.4404761904761907,0,3
eager_full,29,1,90.0,2,21,0,restore,0.9166666666666666,1,3
eager_full,34,3,90.5,0,38,0,restore,2.883333333333336,0,3
eager_full,46,2,90.5,3,30,30,hit,0.25,1,3
eager_full,7,3,91.5,1,24,0,restore,1.764285714285711,1,3
eager_full,37,2,92.0,2,21,16,transfer,0.625,1,3
eager_full,9,2,94.5,2,30,0,restore,1.3630952380952381,1,3
eager_full,5,3,96.0,0,35,0,restore,1.5833333333333333,1,3
eager_full,24,4,97.0,3,49,49,hit,0.375,1,3
eager_full,0,3,97.5,2,41,0,restore+recompute,2.2857142857142856,0,3
eager_full,20,2,104.5,3,33,16,restore,0.7738095238095237,1,3
eager_full,43,0,108.5,0,0,0,hit,0.6666666666666666,1,3
eager_full,29,2,110.5,2,32,0,restore,1.4345238095238095,1,3
eager_full,36,3,110.5,1,28,0,restore,1.2916666666666667,1,3
eager_full,26,3,112.0,0,46,38,recompute,0.8333333333333333,1,3
eager_full,29,3,116.5,2,44,44,hit,0.25,1,3
eager_full,5,4,117.5,1,50,29,recompute,1.9583333333333333,1,3
eager_full,24,5,118.0,0,60,60,hit,0.125,1,3
eager_full,34,4,118.5,2,54,44,recompute,1.0,1,3
eager_full,10,2,120.0,1,37,0,restore,1.4464285714285714,1,3
eager_full,15,1,121.0,3,17,0,restore,0.8571428571428571,1,3
eager_full,36,4,122.5,3,39,39,hit,0.16666666666666666,1,3
eager_full,20,3,123.0,3,40,6,restore,1.9559523809523884,1,3
eager_full,40,1,123.0,2,19,19,hit,0.125,1,3
eager_full,38,2,126.0,2,35,0,restore,1.5833333333333333,1,3
eager_full,24,6,127.5,0,69,69,hit,0.16666666666666666,1,3
eager_full,14,3,128.5,0,39,0,restore,1.6428571428571428,1,3
eager_full,34,5,129.0,2,62,62,hit,0.375,1,3
eager_full,15,2,130.0,3,26,1,restore,1.1845238095238095,1,3
eager_full,9,3,139.5,2,42,0,restore,1.75,1,3
eager_full,16,2,155.0,1,30,0,restore,1.3630952380952381,1,3
eager_full,40,2,155.5,2,25,25,hit,0.25,1,3
eager_full,38,3,157.5,2,47,0,restore,1.8452380952380956,1,3
eager_full,43,1,160.5,0,18,0,restore,0.9345238095238095,1,3
eager_full,36,5,164.5,3,50,0,restore,1.994047619047619,1,3
eager_full,43,2,173.5,0,31,31,hit,0.3333333333333333,1,3
eager_full,38,4,175.5,1,54,54,hit,0.16666666666666666,1,3
eager_full,36,6,178.5,0,58,58,hit,0.375,1,3
eager_full,19,0,179.5,0,0,0,hit,0.4583333333333333,1,3
eager_full,43,3,184.0,1,44,44,hit,0.3333333333333333,1,3
eager_full,19,1,186.0,0,16,16,hit,0.20833333333333334,1,3
eager_full,43,4,197.5,1,55,55,hit,0.16666666666666666,1,3
eager_full,19,2,207.0,1,27,27,hit,0.25,1,3
eager_full,40,3,212.5,2,33,33,hit,0.125,1,3
eager_full,19,3,217.5,1,40,40,hit,0.2916666666666667,1,3
eager_full,19,4,223.5,1,54,54,hit,0.16666666666666666,1,3
eager_full,19,5,235.5,1,60,60,hit,0.25,1,3
repkv,6,0,0.5,0,0,0,hit,0.4166666666666667,1,3
repkv,3,0,3.0,0,0,0,hit,0.4583333333333333,1,3
repkv,23,0,3.0,1,0,0,hit,0.6666666666666666,1,3
repkv,41,0,3.0,2,0,0,hit,0.5833333333333334,1,3
repkv,46,0,3.0,3,0,0,hit,0.625,1,3
repkv,27,0,3.5,2,0,0,hit,1.0000000000000007,1,3
repkv,47,0,3.5,3,0,0,hit,1.125,1,3
repkv,22,0,4.0,0,0,0,hit,0.5333333333333332,1,3
repkv,25,0,4.0,1,0,0,hit,0.6833333333333333,1,3
repkv,42,0,4.5,2,0,0,hit,0.7166666666666675,1,3
repkv,9,0,5.5,0,0,0,hit,0.5416666666666666,1,3
repkv,10,0,7.0,0,0,0,hit,0.625,1,3
repkv,39,0,7.0,1,0,0,hit,0.625,1,3
repkv,13,0,7.5,2,0,0,hit,0.4166666666666667,1,3
repkv,31,0,8.5,0,0,0,hit,0.4166666666666667,1,3
repkv,8,0,9.0,1,0,0,hit,0.3333333333333333,1,3
repkv,4,0,9.5,0,0,0,hit,0.375,1,3
repkv,5,0,9.5,2,0,0,hit,0.4166666666666667,1,3
repkv,7,0,10.0,1,0,0,hit,0.375,1,3
repkv,18,0,10.0,3,0,0,hit,0.3333333333333333,1,3
repkv,26,0,10.5,0,0,0,hit,0.5,1,3
repkv,41,1,10.5,2,19,19,hit,0.49166666666666536,1,3
repkv,32,0,11.5,1,0,0,hit,0.5416666666666666,1,3
repkv,28,0,12.5,0,0,0,hit,0.6666666666666666,1,3
repkv,30,0,13.0,1,0,0,hit,0.625,1,3
repkv,6,1,16.0,0,12,12,hit,0.20833333333333334,1,3
repkv,4,1,16.5,0,11,11,hit,0.6000000000000003,1,3
repkv,21,0,17.5,0,0,0,hit,0.6666666666666666,1,3
repkv,12,0,18.0,1,0,0,hit,0.5416666666666666,1,3
repkv,32,1,18.0,2,15,0,transfer,1.125,1,3
repkv,31,1,19.5,0,15,11,restore,0.43452380952380953,1,3
repkv,7,1,20.0,1,11,11,hit,0.20833333333333334,1,3
repkv,13,1,20.5,2,12,12,hit,0.375,1,3
repkv,45,0,20.5,0,0,0,hit,0.6666666666666666,1,3
repkv,28,1,22.0,0,18,10,restore,0.6190476190476191,1,3
repkv,24,0,22.5,1,0,0,hit,0.4166666666666667,1,3
repkv,21,1,23.5,0,18,10,restore,0.4107142857142857,1,3
repkv,11,0,24.0,1,0,0,hit,0.625,1,3
repkv,14,0,24.5,0,0,0,hit,0.5,1,3
repkv,0,0,25.0,2,0,0,hit,0.5416666666666666,1,3
repkv,41,2,26.0,2,35,35,hit,0.39166666666666927,1,3
repkv,31,2,27.0,0,27,19,restore,0.45238095238095233,1,3
repkv,4,2,28.5,0,22,0,restore,0.9107142857142857,1,3
repkv,32,2,29.0,2,29,29,hit,0.20833333333333334,1,3
repkv,47,1,29.5,3,19,19,hit,0.125,1,3
repkv,21,2,30.0,0,26,18,restore,0.6607142857142857,1,3
repkv,16,0,30.5,1,0,0,hit,0.5833333333333334,1,3
repkv,33,0,32.0,0,0,0,hit,0.3333333333333333,1,3
repkv,22,1,32.5,0,13,0,restore,0.7892857142857195,1,3
repkv,26,1,33.0,0,19,0,restore,1.7428571428571453,1,3
repkv,35,0,33.5,1,0,0,hit,0.3333333333333333,1,3
repkv,31,3,34.5,0,33,33,hit,1.0678571428571502,1,3
repkv,23,1,36.5,1,22,0,restore,1.119047619047619,1,3
repkv,5,1,39.0,2,17,17,hit,0.16666666666666666,1,3
repkv,44,0,39.0,0,0,0,hit,0.6666666666666666,1,3
repkv,13,2,39.5,2,25,25,hit,0.5416666666666643,1,3
repkv,1,0,40.0,0,0,0,hit,0.3333333333333333,1,3
repkv,36,0,40.0,1,0,0,hit,0.375,1,3
repkv,31,4,40.5,0,43,43,hit,0.4000000000000009,1,3
repkv,41,3,41.5,2,46,26,restore,0.9642857142857143,1,3
repkv,28,2,42.0,0,29,0,restore,1.1607142857142858,1,3
repkv,38,0,42.0,1,0,0,hit,0.625,1,3
repkv,33,1,44.5,0,10,0,restore,0.48214285714285715,1,3
repkv,0,1,45.5,2,19,15,restore,0.43452380952380953,1,3
repkv,13,3,45.5,2,36,36,hit,0.8595238095238074,1,3
repkv,1,1,46.0,0,12,0,restore,0.7202380952380952,1,3
repkv,14,1,46.0,1,15,0,recompute,1.375,1,3
repkv,41,4,48.0,2,56,55,restore,0.20238095238095238,1,3
repkv,37,0,49.0,0,0,0,hit,0.3333333333333333,1,3
repkv,18,1,49.5,3,14,14,hit,0.125,1,3
repkv,23,2,50.5,1,34,34,hit,0.16666666666666666,1,3
repkv,13,4,51.5,2,41,41,hit,0.16666666666666666,1,3
repkv,17,0,51.5,0,0,0,hit,0.3333333333333333,1,3
repkv,24,1,51.5,1,15,0,restore,0.8273809523809523,1,3
repkv,1,2,52.0,0,26,26,hit,0.32500000000000523,1,3
repkv,2,0,54.5,0,0,0,hit,0.4166666666666667,1,3
repkv,21,3,55.0,0,42,0,restore,2.2833333333333337,0,3
repkv,22,2,57.5,0,24,9,restore,0.8273809523809477,1,3
repkv,44,1,58.0,1,19,0,transfer+recompute,1.7333333333333332,1,3
repkv,21,4,62.0,0,49,49,hit,0.20833333333333334,1,3
repkv,1,3,63.0,0,38,26,restore,0.5535714285714286,1,3
repkv,6,2,63.0,0,23,0,restore,1.8833333333333324,1,3
repkv,23,3,63.5,1,42,42,hit,0.2916666666666667,1,3
repkv,46,1,63.5,3,20,20,hit,0.2916666666666667,1,3
repkv,34,0,64.5,1,0,0,hit,0.5416666666666666,1,3
repkv,9,1,65.0,0,20,0,restore,1.2476190476190459,1,3
repkv,7,2,65.5,1,19,0,restore,0.8452380952381,1,3
repkv,11,1,67.5,1,22,0,restore,0.9107142857142857,1,3
repkv,24,2,68.5,1,28,16,restore,1.147619047619048,1,3
repkv,25,1,68.5,0,15,0,recompute,1.4583333333333333,1,3
repkv,0,2,72.5,2,29,20,restore,0.6130952380952381,1,3
repkv,21,5,73.5,0,57,32,restore,1.0178571428571428,1,3
repkv,34,1,73.5,1,18,0,restore,0.8928571428571429,1,3
repkv,36,1,74.5,1,13,0,restore,0.8488095238095226,1,3
repkv,29,0,75.0,0,0,0,hit,0.5833333333333334,1,3
repkv,20,0,76.5,0,0,0,hit,0.6666666666666666,1,3
repkv,1,4,77.5,0,44,0,restore,1.8880952380952485,1,3
repkv,5,2,77.5,2,26,18,restore,0.4107142857142857,1,3
repkv,3,1,78.0,1,18,0,recompute,1.75,1,3
repkv,6,3,79.0,0,32,13,restore,1.8333333333333361,1,3
repkv,21,6,81.5,0,64,40,restore,1.1488095238095237,1,3
repkv,10,1,82.0,1,22,0,recompute,2.208333333333333,0,3
repkv,36,2,83.5,0,22,0,recompute,1.9583333333333333,1,3
repkv,40,0,83.5,2,0,0,hit,0.5833333333333334,1,3
repkv,1,5,84.0,0,56,41,restore,2.5440476190476113,0,3
repkv,15,0,84.0,3,0,0,hit,0.625,1,3
repkv,34,2,84.5,1,26,18,restore,0.8857142857142752,1,3
repkv,38,1,84.5,2,20,0,recompute,2.0833333333333286,0,3
repkv,20,1,85.0,3,20,0,recompute,1.9583333333333335,1,3
repkv,37,1,85.0,1,10,0,recompute,1.9690476190476054,1,3
repkv,14,2,85.5,1,25,0,restore,3.195238095238077,0,3
repkv,16,1,86.0,0,21,0,recompute,3.144047619047612,0,3
repkv,21,7,88.5,0,78,42,restore,2.396428571428561,0,3
repkv,24,3,88.5,1,38,11,restore,2.0511904761904574,0,3
repkv,26,2,89.5,2,35,0,recompute,3.25,0,3
repkv,29,1,90.0,3,21,0,recompute,1.9166666666666667,1,3
repkv,34,3,90.5,1,38,21,restore,1.433333333333319,1,3
repkv,46,2,90.5,3,30,30,hit,2.3666666666666742,0,3
repkv,7,3,91.5,1,24,0,restore,2.1571428571428495,0,3
repkv,37,2,92.0,0,21,0,restore+recompute,1.6488095238095237,1,3
repkv,9,2,94.5,0,30,0,restore,1.3630952380952381,1,3
repkv,5,3,96.0,2,35,35,hit,0.3333333333333333,1,3
repkv,24,4,97.0,1,49,23,restore,1.3035714285714286,1,3
repkv,0,3,97.5,2,41,10,restore,1.3571428571428572,1,3
repkv,20,2,104.5,3,33,33,hit,0.16666666666666666,1,3
repkv,43,0,108.5,0,0,0,hit,0.6666666666666666,1,3
repkv,29,2,110.5,3,32,32,hit,0.2916666666666667,1,3
repkv,36,3,110.5,0,28,0,restore,1.2916666666666667,1,3
repkv,26,3,112.0,2,46,30,restore,0.738095238095238,1,3
repkv,29,3,116.5,3,44,44,hit,0.25,1,3
repkv,5,4,117.5,2,50,30,restore,0.9226190476190477,1,3
repkv,24,5,118.0,1,60,60,hit,0.125,1,3
repkv,34,4,118.5,1,54,40,restore,0.891666666666661,1,3
repkv,10,2,120.0,1,37,0,restore,1.4464285714285714,1,3
repkv,15,1,121.0,3,17,17,hit,0.25,1,3
repkv,36,4,122.5,0,39,39,hit,0.16666666666666666,1,3
repkv,20,3,123.0,3,40,40,hit,0.375,1,3
repkv,40,1,123.0,2,19,0,restore,0.8035714285714286,1,3
repkv,38,2,126.0,2,35,9,restore,1.2619047619047619,1,3
repkv,24,6,127.5,1,69,46,restore,0.988095238095238,1,3
repkv,14,3,128.5,1,39,0,restore,2.230952380952378,0,3
repkv,34,5,129.0,0,62,0,transfer+recompute,4.841666666666667,0,3
repkv,15,2,130.0,3,26,18,restore,0.5773809523809523,1,3
repkv,9,3,139.5,0,42,0,restore,1.75,1,3
repkv,16,2,155.0,0,30,0,restore,1.3630952380952381,1,3
repkv,40,2,155.5,2,25,9,restore,0.8214285714285714,1,3
repkv,38,3,157.5,2,47,47,hit,0.16666666666666666,1,3
repkv,43,1,160.5,0,18,0,restore,0.9345238095238095,1,3
repkv,36,5,164.5,0,50,0,restore,1.994047619047619,1,3
repkv,43,2,173.5,0,31,20,restore,0.7261904761904762,1,3
repkv,38,4,175.5,2,54,54,hit,0.16666666666666666,1,3
repkv,36,6,178.5,0,58,50,restore,0.6607142857142857,1,3
repkv,19,0,179.5,1,0,0,hit,0.4583333333333333,1,3
repkv,43,3,184.0,0,44,24,restore,1.0476190476190477,1,3
repkv,19,1,186.0,1,16,16,hit,0.20833333333333334,1,3
repkv,43,4,197.5,0,55,55,hit,0.16666666666666666,1,3
repkv,19,2,207.0,1,27,27,hit,0.25,1,3
repkv,40,3,212.5,2,33,33,hit,0.125,1,3
repkv,19,3,217.5,1,40,40,hit,0.2916666666666667,1,3
repkv,19,4,223.5,1,54,54,hit,0.16666666666666666,1,3
repkv,19,5,235.5,1,60,60,hit,0.25,1,3
on_demand,2,0,0.0,0,0,0,hit,0.5,1,4
on_demand,17,0,0.5,1,0,0,hit,0.5416666666666666,1,4
on_demand,20,0,1.0,2,0,0,hit,0.375,1,4
on_demand,38,0,1.0,3,0,0,hit,0.6666666666666666,1,4
on_demand,36,0,2.0,0,0,0,hit,0.375,1,4
on_demand,1,0,2.5,1,0,0,hit,0.5416666666666666,1,4
on_demand,43,0,3.0,0,0,0,hit,0.5833333333333334,1,4
on_demand,37,0,4.0,1,0,0,hit,0.375,1,4
on_demand,34,0,4.5,0,0,0,hit,0.5,1,4
on_demand,32,0,5.0,1,0,0,hit,0.6666666666666666,1,4
on_demand,15,0,5.5,2,0,0,hit,0.4583333333333333,1,4
on_demand,29,0,6.5,0,0,0,hit,0.375,1,4
on_demand,26,0,7.0,1,0,0,hit,0.625,1,4
on_demand,20,1,7.5,2,11,11,hit,0.16666666666666666,1,4
on_demand,45,0,7.5,0,0,0,hit,0.625,1,4
on_demand,44,0,9.5,0,0,0,hit,0.6666666666666666,1,4
on_demand,0,0,10.0,1,0,0,hit,0.5833333333333334,1,4
on_demand,14,0,10.0,2,0,0,hit,0.625,1,4
on_demand,23,0,10.0,3,0,0,hit,0.5833333333333334,1,4
on_demand,47,0,10.0,0,0,0,hit,0.6999999999999986,1,4
on_demand,7,0,11.0,0,0,0,hit,0.375,1,4
on_demand,8,0,11.5,1,0,0,hit,0.625,1,4
on_demand,25,0,12.5,0,0,0,hit,0.5416666666666666,1,4
on_demand,22,0,13.5,0,0,0,hit,0.6666666666666666,1,4
on_demand,42,0,13.5,1,0,0,hit,0.3333333333333333,1,4
on_demand,21,0,14.0,2,0,0,hit,0.5,1,4
on_demand,16,0,14.5,1,0,0,hit,0.5416666666666666,1,4
on_demand,2,1,15.0,0,18,0,restore,0.8511904761904763,1,4
on_demand,38,1,16.0,3,23,23,hit,0.375,1,4
on_demand,30,0,17.5,0,0,0,hit,0.3333333333333333,1,4
on_demand,23,1,18.0,3,20,20,hit,0.2916666666666667,1,4
on_demand,29,1,18.0,0,12,12,hit,0.5416666666666655,1,4
on_demand,46,0,18.0,1,0,0,hit,0.5,1,4
on_demand,25,1,19.0,0,17,17,hit,0.4083333333333302,1,4
on_demand,12,0,20.0,0,0,0,hit,0.5833333333333334,1,4
on_demand,14,1,21.0,2,21,21,hit,0.20833333333333334,1,4
on_demand,36,1,21.0,0,14,0,restore,0.9499999999999981,1,4
on_demand,3,0,21.5,1,0,0,hit,0.5416666666666666,1,4
on_demand,43,1,22.0,0,20,0,restore,1.2976190476190477,1,4
on_demand,5,0,23.5,1,0,0,hit,0.4583333333333333,1,4
on_demand,45,1,23.5,0,18,0,restore,0.9654761904761889,1,4
on_demand,25,2,25.0,0,26,26,hit,0.20833333333333334,1,4
on_demand,33,0,25.5,1,0,0,hit,0.6666666666666666,1,4
on_demand,38,2,25.5,3,35,35,hit,0.25,1,4
on_demand,7,1,26.0,0,15,0,restore,0.7857142857142857,1,4
on_demand,10,0,26.5,2,0,0,hit,0.375,1,4
on_demand,20,2,26.5,2,22,22,hit,1.2083333333333333,1,4
on_demand,13,0,28.5,0,0,0,hit,0.5833333333333334,1,4
on_demand,40,0,28.5,1,0,0,hit,0.4166666666666667,1,4
on_demand,35,0,29.0,2,0,0,hit,0.6666666666666666,1,4
on_demand,36,2,30.0,0,21,21,hit,0.125,1,4
on_demand,1,1,31.5,1,20,0,restore,0.9226190476190477,1,4
on_demand,8,1,32.0,1,22,8,restore,1.4976190476190538,1,4
on_demand,19,0,32.0,0,0,0,hit,0.6666666666666666,1,4
on_demand,25,3,32.0,0,34,34,hit,1.1916666666666629,1,4
on_demand,10,1,32.5,2,14,14,hit,0.16666666666666666,1,4
on_demand,42,1,34.0,1,10,0,restore,0.8047619047619139,1,4
on_demand,31,0,35.5,0,0,0,hit,0.375,1,4
on_demand,4,0,37.0,0,0,0,hit,0.3333333333333333,1,4
on_demand,13,1,37.0,0,16,16,hit,0.9000000000000009,1,4
on_demand,38,3,37.0,3,48,48,hit,0.16666666666666666,1,4
on_demand,8,2,38.0,1,38,38,hit,0.20833333333333334,1,4
on_demand,0,1,38.5,1,19,0,restore,1.4619047619047671,1,4
on_demand,35,1,38.5,2,23,23,hit,0.25,1,4
on_demand,28,0,40.0,0,0,0,hit,0.4166666666666667,1,4
on_demand,9,0,41.0,0,0,0,hit,0.3333333333333333,1,4
on_demand,20,3,41.5,2,37,37,hit,0.25,1,4
on_demand,13,2,43.0,0,27,27,hit,0.3333333333333333,1,4
on_demand,25,4,44.0,0,42,42,hit,0.3333333333333333,1,4
on_demand,5,1,44.5,1,16,0,restore,0.738095238095238,1,4
on_demand,9,1,47.5,0,11,11,hit,0.25,1,4
on_demand,36,3,48.0,0,26,0,restore,1.4702380952380953,1,4
on_demand,32,1,49.0,1,18,0,restore,0.9345238095238095,1,4
on_demand,26,1,49.5,1,17,0,restore,1.533333333333337,1,4
on_demand,46,1,50.5,0,15,0,recompute,1.5833333333333333,1,4
on_demand,39,0,53.0,0,0,0,hit,0.4583333333333333,1,4
on_demand,18,0,53.5,1,0,0,hit,0.5833333333333334,1,4
on_demand,23,2,54.5,3,34,34,hit,0.125,1,4
on_demand,13,3,55.5,0,38,1,restore,1.5714285714285714,1,4
on_demand,38,4,58.0,3,56,56,hit,0.20833333333333334,1,4
on_demand,20,4,60.5,2,46,46,hit,0.25,1,4
on_demand,3,1,61.0,1,16,0,restore,0.738095238095238,1,4
on_demand,0,2,62.0,1,30,21,restore,0.9261904761904817,1,4
on_demand,13,4,63.5,0,51,51,hit,0.16666666666666666,1,4
on_demand,23,3,65.5,3,40,40,hit,0.3333333333333333,1,4
on_demand,25,5,68.0,0,55,0,restore,2.255952380952381,0,4
on_demand,28,1,68.0,1,13,0,recompute,1.4166666666666665,1,4
on_demand,46,2,68.0,2,29,0,transfer+recompute,2.4,0,4
on_demand,11,0,69.0,3,0,0,hit,0.3333333333333333,1,4
on_demand,5,2,70.5,1,26,0,restore,1.0535714285714286,1,4
on_demand,0,3,71.0,1,36,36,hit,0.9619047619047668,1,4
on_demand,32,2,73.0,1,27,0,restore,1.0892857142857144,1,4
on_demand,24,0,74.0,0,0,0,hit,0.3333333333333333,1,4
on_demand,13,5,74.5,0,58,58,hit,0.6249999999999953,1,4
on_demand,17,1,74.5,1,15,0,restore,0.8273809523809523,1,4
on_demand,39,1,76.0,0,17,1,restore,0.9047619047619047,1,4
on_demand,36,4,77.0,0,40,0,restore,1.966666666666657,1,4
on_demand,46,3,81.0,2,40,40,hit,0.375,1,4
on_demand,25,6,83.5,0,64,0,restore,2.6607142857142856,0,4
on_demand,28,2,87.0,1,25,15,restore,0.5238095238095238,1,4
on_demand,21,1,89.0,2,17,0,restore,0.7321428571428571,1,4
on_demand,11,1,95.0,3,10,10,hit,0.375,1,4
on_demand,18,1,95.0,1,20,0,restore,0.9226190476190477,1,4
on_demand,40,1,95.0,0,15,0,recompute,1.375,1,4
on_demand,41,0,95.5,2,0,0,hit,0.5833333333333334,1,4
on_demand,46,4,98.0,2,51,51,hit,0.3333333333333333,1,4
on_demand,17,2,99.0,1,24,24,hit,0.3333333333333333,1,4
on_demand,3,2,101.0,1,27,0,restore,1.255952380952381,1,4
on_demand,18,2,103.5,1,28,28,hit,0.2916666666666667,1,4
on_demand,41,1,104.0,2,17,17,hit,0.2916666666666667,1,4
on_demand,32,3,106.0,1,33,15,restore,0.8511904761904763,1,4
on_demand,25,7,111.0,0,77,77,hit,0.125,1,4
on_demand,4,1,112.0,0,12,0,restore,0.6785714285714286,1,4
on_demand,41,2,118.0,2,26,26,hit,0.16666666666666666,1,4
on_demand,11,2,118.5,3,23,23,hit,0.125,1,4
on_demand,27,0,120.0,0,0,0,hit,0.4166666666666667,1,4
on_demand,32,4,122.5,1,44,44,hit,0.2916666666666667,1,4
on_demand,6,0,123.0,0,0,0,hit,0.4583333333333333,1,4
on_demand,24,1,123.0,2,13,0,recompute,1.2916666666666665,1,4
on_demand,18,3,124.0,1,40,40,hit,0.2916666666666667,1,4
on_demand,26,2,124.5,1,26,0,restore,1.2202380952380953,1,4
on_demand,21,2,126.0,2,24,23,restore,0.4107142857142857,1,4
on_demand,11,3,127.5,3,30,30,hit,0.2916666666666667,1,4
on_demand,18,4,132.5,1,49,49,hit,0.25,1,4
on_demand,3,3,135.5,1,37,4,restore,1.3452380952380953,1,4
on_demand,24,2,136.5,2,24,24,hit,0.375,1,4
on_demand,41,3,136.5,2,35,35,hit,1.1833333333333276,1,4
on_demand,6,1,142.0,0,14,14,hit,0.25,1,4
on_demand,21,3,142.5,2,39,39,hit,0.16666666666666666,1,4
on_demand,4,2,143.5,0,24,24,hit,0.20833333333333334,1,4
on_demand,27,1,143.5,1,13,0,transfer,0.775,1,4
on_demand,36,5,145.0,0,54,0,restore,2.303571428571429,0,4
on_demand,18,5,150.0,1,60,60,hit,0.3333333333333333,1,4
on_demand,11,4,151.0,3,42,42,hit,0.25,1,4
on_demand,24,3,154.5,2,39,39,hit,0.3333333333333333,1,4
on_demand,41,4,156.0,2,44,44,hit,0.25,1,4
on_demand,32,5,158.5,1,55,0,restore,2.255952380952381,0,4
on_demand,4,3,162.0,0,34,34,hit,0.20833333333333334,1,4
on_demand,27,2,168.5,1,23,10,restore,0.6309523809523809,1,4
on_demand,3,4,169.5,1,45,0,restore,1.8571428571428572,1,4
on_demand,18,6,171.5,1,72,0,restore,2.8785714285714215,0,4
on_demand,26,3,173.5,1,39,0,restore,3.204761904761904,0,4
on_demand,32,6,175.0,1,65,0,restore,5.059523809523802,0,4
on_demand,6,2,182.0,0,23,23,hit,0.16666666666666666,1,4
